id	origin	capacity
9392	125772	4
9393	125772	4
9394	125772	4
9395	125772	4
9396	125772	4
9397	125772	4
9398	125772	4
9399	125772	4
9400	125772	4
9401	125772	4
9402	125772	4
9403	125772	4
9404	125772	4
9405	125772	4
9406	125772	4
9407	125772	4
9408	125772	4
9409	125772	4
9410	125772	4
9411	125772	4
9412	125772	4
9413	125772	4
9414	125772	4
9415	125772	4
9416	125772	4
9417	125772	4
9418	125772	4
9419	125772	4
9420	125772	4
9421	125772	4
9422	125772	4
9423	125772	4
9424	125772	4
9425	125772	4
9426	125772	4
9427	125772	4
9428	125772	4
9429	125772	4
9430	125772	4
9431	125772	4
9432	125772	4
9433	125772	4
9434	125772	4
9435	125772	4
9436	125772	4
9437	125772	4
9438	125772	4
9439	125772	4
9440	125772	4
9441	125772	4
9442	125772	4
9443	125772	4
9444	125772	4
9445	125772	4
9446	125772	4
9447	125772	4
9448	125772	4
9449	125772	4
9450	125772	4
9451	125772	4
9452	125772	4
9453	125772	4
9454	125772	4
9455	125772	4
9456	125772	4
9457	125772	4
9458	125772	4
9459	125772	4
9460	125772	4
9461	125772	4
9462	125772	4
9463	125772	4
9464	125772	4
9465	125772	4
9466	125772	4
9467	125772	4
9468	125772	4
9469	125772	4
9470	125772	4
9471	125772	4
9472	125772	4
9473	125772	4
9474	125772	4
9475	125772	4
9476	125772	4
9477	125772	4
9478	125772	4
9479	125772	4
9480	125772	4
9481	125772	4
9482	125772	4
9483	125772	4
9484	125772	4
9485	125772	4
9486	125772	4
9487	125772	4
9488	125772	4
9489	125772	4
9490	125772	4
9491	125772	4
9492	125772	4
9493	125780	4
9494	125780	4
9495	125780	4
9496	125780	4
9497	125780	4
9498	125780	4
9499	125780	4
9500	125780	4
9501	125780	4
9502	125780	4
9503	125780	4
9504	125780	4
9505	125780	4
9506	125780	4
9507	125780	4
9508	125780	4
9509	125780	4
9510	125780	4
9511	125780	4
9512	125780	4
9513	125780	4
9514	125780	4
9515	125780	4
9516	125780	4
9517	125780	4
9518	125780	4
9519	125780	4
9520	125780	4
9521	125780	4
9522	125780	4
9523	125780	4
9524	125780	4
9525	125780	4
9526	125780	4
9527	125780	4
9528	125780	4
9529	125780	4
9530	125780	4
9531	125780	4
9532	125780	4
9533	125780	4
9534	125780	4
9535	125780	4
9536	125780	4
9537	125780	4
9538	125780	4
9539	125780	4
9540	125780	4
9541	125780	4
9542	125780	4
9543	125780	4
9544	125780	4
9545	125780	4
9546	125780	4
9547	125780	4
9548	125780	4
9549	125780	4
9550	125780	4
9551	125780	4
9552	125780	4
9553	125780	4
9554	125780	4
9555	125780	4
9556	125780	4
9557	125780	4
9558	125780	4
9559	125780	4
9560	125780	4
9561	125780	4
9562	125780	4
9563	125780	4
9564	125780	4
9565	125780	4
9566	125780	4
9567	125780	4
9568	125780	4
9569	125780	4
9570	125780	4
9571	125780	4
9572	125780	4
9573	125780	4
9574	125780	4
9575	125780	4
9576	125780	4
9577	125780	4
9578	125780	4
9579	125780	4
9580	125780	4
9581	125780	4
9582	125780	4
9583	125780	4
9584	125780	4
9585	125780	4
9586	125780	4
9587	125780	4
9588	125780	4
9589	125780	4
9590	125780	4
9591	125780	4
9592	125780	4
9593	125780	4
9594	125780	4
9595	125780	4
9596	125780	4
9597	125780	4
9598	125780	4
9599	125780	4
9600	125780	4
9601	125780	4
9602	125780	4
9603	125780	4
9604	125780	4
9605	125780	4
9606	129913	4
9607	129913	4
9608	129913	4
9609	129913	4
9610	129913	4
9611	129913	4
9612	129913	4
9613	129913	4
9614	129913	4
9615	129913	4
9616	129913	4
9617	129913	4
9618	129913	4
9619	129913	4
9620	129913	4
9621	129913	4
9622	129913	4
9623	129913	4
9624	129913	4
9625	129913	4
9626	129913	4
9627	129913	4
9628	129913	4
9629	129913	4
9630	129913	4
9631	129913	4
9632	129913	4
9633	129913	4
9634	129913	4
9635	129913	4
9636	129913	4
9637	129913	4
9638	129913	4
9639	129913	4
9640	129913	4
9641	129913	4
9642	129913	4
9643	129913	4
9644	129913	4
9645	129913	4
9646	129913	4
9647	129913	4
9648	129913	4
9649	129913	4
9650	129913	4
9651	129913	4
9652	129913	4
9653	129913	4
9654	129913	4
9655	129913	4
9656	129913	4
9657	129913	4
9658	129913	4
9659	129913	4
9660	129913	4
9661	129913	4
9662	129913	4
9663	129913	4
9664	129913	4
9665	129913	4
9666	129913	4
9667	129913	4
9668	129913	4
9669	129913	4
9670	129913	4
9671	129913	4
9672	129913	4
9673	129913	4
9674	129913	4
9675	129913	4
9676	129913	4
9677	129913	4
9678	129913	4
9679	129913	4
9680	129913	4
9681	129913	4
9682	129913	4
9683	129913	4
9684	129913	4
9685	129913	4
9686	129913	4
9687	129913	4
9688	129913	4
9689	129913	4
9690	129913	4
9691	129913	4
9692	129913	4
9693	129913	4
9694	129913	4
9695	129913	4
9696	129913	4
9697	129913	4
9698	129913	4
9699	129913	4
9700	129913	4
9701	129913	4
9702	129913	4
9703	129913	4
9704	129913	4
9705	129913	4
9706	129913	4
9707	129913	4
9708	129913	4
9709	129913	4
9710	129913	4
9711	129913	4
9712	129913	4
9713	129913	4
9714	129913	4
9715	129913	4
9716	129913	4
9717	129913	4
9718	129913	4
9719	129912	4
9720	129912	4
9721	129912	4
9722	129912	4
9723	129912	4
9724	129912	4
9725	129912	4
9726	129912	4
9727	129912	4
9728	129912	4
9729	129912	4
9730	129912	4
9731	129912	4
9732	129912	4
9733	129912	4
9734	129912	4
9735	129912	4
9736	129912	4
9737	129912	4
9738	129912	4
9739	129912	4
9740	129912	4
9741	129912	4
9742	129912	4
9743	129912	4
9744	129912	4
9745	129912	4
9746	129912	4
9747	129912	4
9748	129912	4
9749	129912	4
9750	129912	4
9751	129912	4
9752	129912	4
9753	129912	4
9754	129912	4
9755	129912	4
9756	129912	4
9757	129912	4
9758	129912	4
9759	129912	4
9760	129912	4
9761	129912	4
9762	129912	4
9763	129912	4
9764	129912	4
9765	129912	4
9766	129912	4
9767	129912	4
9768	129912	4
9769	129912	4
9770	129912	4
9771	129912	4
9772	129912	4
9773	129912	4
9774	129912	4
9775	129912	4
9776	129912	4
9777	129912	4
9778	129912	4
9779	129912	4
9780	129912	4
9781	129912	4
9782	129912	4
9783	129912	4
9784	129912	4
9785	129912	4
9786	129912	4
9787	129912	4
9788	129912	4
9789	129912	4
9790	129912	4
9791	129912	4
9792	129912	4
9793	129912	4
9794	129912	4
9795	129912	4
9796	129912	4
9797	129912	4
9798	129912	4
9799	129912	4
9800	129912	4
9801	129912	4
9802	129912	4
9803	129912	4
9804	129912	4
9805	129912	4
9806	129912	4
9807	129912	4
9808	129912	4
9809	129912	4
9810	129912	4
9811	129912	4
9812	129912	4
9813	129912	4
9814	129912	4
9815	129912	4
9816	129912	4
9817	129912	4
9818	129912	4
9819	129912	4
9820	129912	4
9821	129912	4
9822	129912	4
9823	129912	4
9824	129912	4
9825	129912	4
9826	129912	4
9827	129912	4
9828	129912	4
9829	129912	4
9830	129912	4
9831	129912	4
9832	226234	4
9833	226234	4
9834	226234	4
9835	226234	4
9836	226234	4
9837	226234	4
9838	226234	4
9839	226234	4
9840	226234	4
9841	226234	4
9842	226234	4
9843	226234	4
9844	226234	4
9845	226234	4
9846	226234	4
9847	226234	4
9848	226234	4
9849	226234	4
9850	226234	4
9851	226234	4
9852	226234	4
9853	226234	4
9854	226234	4
9855	226234	4
9856	226234	4
9857	226234	4
9858	226234	4
9859	226234	4
9860	226234	4
9861	226234	4
9862	226234	4
9863	226234	4
9864	226234	4
9865	226234	4
9866	226234	4
9867	226234	4
9868	226234	4
9869	226234	4
9870	226234	4
9871	226234	4
9872	226234	4
9873	226234	4
9874	226234	4
9875	226234	4
9876	226234	4
9877	226234	4
9878	226234	4
9879	226234	4
9880	226234	4
9881	226234	4
9882	226234	4
9883	226234	4
9884	226234	4
9885	226234	4
9886	226234	4
9887	226234	4
9888	226234	4
9889	226234	4
9890	226234	4
9891	226234	4
9892	226234	4
9893	226234	4
9894	226234	4
9895	226234	4
9896	226234	4
9897	226234	4
9898	226234	4
9899	226234	4
9900	226234	4
9901	226234	4
9902	226234	4
9903	226234	4
9904	226234	4
9905	226234	4
9906	226234	4
9907	226234	4
9908	226234	4
9909	226234	4
9910	226234	4
9911	226234	4
9912	226234	4
9913	226234	4
9914	226234	4
9915	226234	4
9916	226234	4
9917	226234	4
9918	226234	4
9919	226234	4
9920	226234	4
9921	226234	4
9922	226234	4
9923	226234	4
9924	226234	4
9925	226234	4
9926	226234	4
9927	226234	4
9928	226234	4
9929	226234	4
9930	226234	4
9931	226234	4
9932	226234	4
9933	226234	4
9934	226234	4
9935	226234	4
9936	226234	4
9937	226234	4
9938	226234	4
9939	226234	4
9940	226234	4
9941	226234	4
9942	226234	4
9943	226234	4
9944	226234	4
9945	132077	4
9946	132077	4
9947	132077	4
9948	132077	4
9949	132077	4
9950	132077	4
9951	132077	4
9952	132077	4
9953	132077	4
9954	132077	4
9955	132077	4
9956	132077	4
9957	132077	4
9958	132077	4
9959	132077	4
9960	132077	4
9961	132077	4
9962	132077	4
9963	132077	4
9964	132077	4
9965	132077	4
9966	132077	4
9967	132077	4
9968	132077	4
9969	132077	4
9970	132077	4
9971	132077	4
9972	132077	4
9973	132077	4
9974	132077	4
9975	132077	4
9976	132077	4
9977	132077	4
9978	132077	4
9979	132077	4
9980	132077	4
9981	132077	4
9982	132077	4
9983	132077	4
9984	132077	4
9985	132077	4
9986	132077	4
9987	132077	4
9988	132077	4
9989	132077	4
9990	132077	4
9991	132077	4
9992	132077	4
9993	132077	4
9994	132077	4
9995	132077	4
9996	132077	4
9997	132077	4
9998	132077	4
9999	132077	4
10000	132077	4
10001	132077	4
10002	132077	4
10003	132077	4
10004	132077	4
10005	132077	4
10006	132077	4
10007	132077	4
10008	132077	4
10009	132077	4
10010	132077	4
10011	132077	4
10012	132077	4
10013	132077	4
10014	132077	4
10015	132077	4
10016	132077	4
10017	132077	4
10018	132077	4
10019	132077	4
10020	132077	4
10021	132077	4
10022	132077	4
10023	132077	4
10024	132077	4
10025	132077	4
10026	132077	4
10027	132077	4
10028	132077	4
10029	132077	4
10030	132077	4
10031	132077	4
10032	132077	4
10033	132077	4
10034	132077	4
10035	132077	4
10036	132077	4
10037	132077	4
10038	132077	4
10039	132077	4
10040	132077	4
10041	132077	4
10042	132077	4
10043	132077	4
10044	132077	4
10045	132077	4
10046	132077	4
10047	132077	4
10048	132077	4
10049	132077	4
10050	132077	4
10051	132077	4
10052	132077	4
10053	132077	4
10054	132077	4
10055	132077	4
10056	132077	4
10057	132077	4
10058	226307	4
10059	226307	4
10060	226307	4
10061	226307	4
10062	226307	4
10063	226307	4
10064	226307	4
10065	226307	4
10066	226307	4
10067	226307	4
10068	226307	4
10069	226307	4
10070	226307	4
10071	226307	4
10072	226307	4
10073	226307	4
10074	226307	4
10075	226307	4
10076	226307	4
10077	226307	4
10078	226307	4
10079	226307	4
10080	226307	4
10081	226307	4
10082	226307	4
10083	226307	4
10084	226307	4
10085	226307	4
10086	226307	4
10087	226307	4
10088	226307	4
10089	226307	4
10090	226307	4
10091	226307	4
10092	226307	4
10093	226307	4
10094	226307	4
10095	226307	4
10096	226307	4
10097	226307	4
10098	226307	4
10099	226307	4
10100	226307	4
10101	226307	4
10102	226307	4
10103	226307	4
10104	226307	4
10105	226307	4
10106	226307	4
10107	226307	4
10108	226307	4
10109	226307	4
10110	226307	4
10111	226307	4
10112	226307	4
10113	226307	4
10114	226307	4
10115	226307	4
10116	226307	4
10117	226307	4
10118	226307	4
10119	226307	4
10120	226307	4
10121	226307	4
10122	226307	4
10123	226307	4
10124	226307	4
10125	226307	4
10126	226307	4
10127	226307	4
10128	226307	4
10129	226307	4
10130	226307	4
10131	226307	4
10132	226307	4
10133	226307	4
10134	226307	4
10135	226307	4
10136	226307	4
10137	226307	4
10138	226307	4
10139	226307	4
10140	226307	4
10141	226307	4
10142	226307	4
10143	226307	4
10144	226307	4
10145	226307	4
10146	226307	4
10147	226307	4
10148	226307	4
10149	226307	4
10150	226307	4
10151	226307	4
10152	226307	4
10153	226307	4
10154	226307	4
10155	226307	4
10156	226307	4
10157	226307	4
10158	226307	4
10159	226307	4
10160	226307	4
10161	226307	4
10162	226307	4
10163	226307	4
10164	226307	4
10165	226307	4
10166	226307	4
10167	226307	4
10168	226307	4
10169	226307	4
10170	226307	4
10171	132097	4
10172	132097	4
10173	132097	4
10174	132097	4
10175	132097	4
10176	132097	4
10177	132097	4
10178	132097	4
10179	132097	4
10180	132097	4
10181	132097	4
10182	132097	4
10183	132097	4
10184	132097	4
10185	132097	4
10186	132097	4
10187	132097	4
10188	132097	4
10189	132097	4
10190	132097	4
10191	132097	4
10192	132097	4
10193	132097	4
10194	132097	4
10195	132097	4
10196	132097	4
10197	132097	4
10198	132097	4
10199	132097	4
10200	132097	4
10201	132097	4
10202	132097	4
10203	132097	4
10204	132097	4
10205	132097	4
10206	132097	4
10207	132097	4
10208	132097	4
10209	132097	4
10210	132097	4
10211	132097	4
10212	132097	4
10213	132097	4
10214	132097	4
10215	132097	4
10216	132097	4
10217	132097	4
10218	132097	4
10219	132097	4
10220	132097	4
10221	132097	4
10222	132097	4
10223	132097	4
10224	132097	4
10225	132097	4
10226	132097	4
10227	132097	4
10228	132097	4
10229	132097	4
10230	132097	4
10231	132097	4
10232	132097	4
10233	132097	4
10234	132097	4
10235	132097	4
10236	132097	4
10237	132097	4
10238	132097	4
10239	132097	4
10240	132097	4
10241	132097	4
10242	132097	4
10243	132097	4
10244	132097	4
10245	132097	4
10246	132097	4
10247	132097	4
10248	132097	4
10249	132097	4
10250	132097	4
10251	132097	4
10252	132097	4
10253	132097	4
10254	132097	4
10255	132097	4
10256	132097	4
10257	132097	4
10258	132097	4
10259	132097	4
10260	132097	4
10261	132097	4
10262	132097	4
10263	132097	4
10264	132097	4
10265	132097	4
10266	132097	4
10267	132097	4
10268	132097	4
10269	132097	4
10270	132097	4
10271	132097	4
10272	132097	4
10273	132097	4
10274	132097	4
10275	132097	4
10276	132097	4
10277	132097	4
10278	132097	4
10279	132097	4
10280	132097	4
10281	132097	4
10282	132097	4
10283	132097	4
10284	101409	4
10285	101409	4
10286	101409	4
10287	101409	4
10288	101409	4
10289	101409	4
10290	101409	4
10291	101409	4
10292	101409	4
10293	101409	4
10294	101409	4
10295	101409	4
10296	101409	4
10297	101409	4
10298	101409	4
10299	101409	4
10300	101409	4
10301	101409	4
10302	101409	4
10303	101409	4
10304	101409	4
10305	101409	4
10306	101409	4
10307	101409	4
10308	101409	4
10309	101409	4
10310	101409	4
10311	101409	4
10312	101409	4
10313	101409	4
10314	101409	4
10315	101409	4
10316	101409	4
10317	101409	4
10318	101409	4
10319	101409	4
10320	101409	4
10321	101409	4
10322	101409	4
10323	101409	4
10324	101409	4
10325	101409	4
10326	101409	4
10327	101409	4
10328	101409	4
10329	101409	4
10330	101409	4
10331	101409	4
10332	101409	4
10333	101409	4
10334	101409	4
10335	101409	4
10336	101409	4
10337	101409	4
10338	101409	4
10339	101409	4
10340	101409	4
10341	101409	4
10342	101409	4
10343	101409	4
10344	101409	4
10345	101409	4
10346	101409	4
10347	101409	4
10348	101409	4
10349	101409	4
10350	101409	4
10351	101409	4
10352	101409	4
10353	101409	4
10354	101409	4
10355	101409	4
10356	101409	4
10357	101409	4
10358	101409	4
10359	101409	4
10360	101409	4
10361	101409	4
10362	101409	4
10363	101409	4
10364	101409	4
10365	101409	4
10366	101409	4
10367	101409	4
10368	101409	4
10369	101409	4
10370	101409	4
10371	101409	4
10372	101409	4
10373	101409	4
10374	101409	4
10375	101409	4
10376	101409	4
10377	101409	4
10378	101409	4
10379	101409	4
10380	101409	4
10381	101409	4
10382	101409	4
10383	101409	4
10384	101409	4
10385	101409	4
10386	101409	4
10387	101409	4
10388	101409	4
10389	101409	4
10390	101409	4
10391	101409	4
10392	101409	4
10393	101409	4
10394	101409	4
10395	101409	4
10396	101409	4
10397	101408	4
10398	101408	4
10399	101408	4
10400	101408	4
10401	101408	4
10402	101408	4
10403	101408	4
10404	101408	4
10405	101408	4
10406	101408	4
10407	101408	4
10408	101408	4
10409	101408	4
10410	101408	4
10411	101408	4
10412	101408	4
10413	101408	4
10414	101408	4
10415	101408	4
10416	101408	4
10417	101408	4
10418	101408	4
10419	101408	4
10420	101408	4
10421	101408	4
10422	101408	4
10423	101408	4
10424	101408	4
10425	101408	4
10426	101408	4
10427	101408	4
10428	101408	4
10429	101408	4
10430	101408	4
10431	101408	4
10432	101408	4
10433	101408	4
10434	101408	4
10435	101408	4
10436	101408	4
10437	101408	4
10438	101408	4
10439	101408	4
10440	101408	4
10441	101408	4
10442	101408	4
10443	101408	4
10444	101408	4
10445	101408	4
10446	101408	4
10447	101408	4
10448	101408	4
10449	101408	4
10450	101408	4
10451	101408	4
10452	101408	4
10453	101408	4
10454	101408	4
10455	101408	4
10456	101408	4
10457	101408	4
10458	101408	4
10459	101408	4
10460	101408	4
10461	101408	4
10462	101408	4
10463	101408	4
10464	101408	4
10465	101408	4
10466	101408	4
10467	101408	4
10468	101408	4
10469	101408	4
10470	101408	4
10471	101408	4
10472	101408	4
10473	101408	4
10474	101408	4
10475	101408	4
10476	101408	4
10477	101408	4
10478	101408	4
10479	101408	4
10480	101408	4
10481	101408	4
10482	101408	4
10483	101408	4
10484	101408	4
10485	101408	4
10486	101408	4
10487	101408	4
10488	101408	4
10489	101408	4
10490	101408	4
10491	101408	4
10492	101408	4
10493	101408	4
10494	101408	4
10495	101408	4
10496	101408	4
10497	101408	4
10498	101408	4
10499	101408	4
10500	101408	4
10501	101408	4
10502	101408	4
10503	101408	4
10504	101408	4
10505	101408	4
10506	101408	4
10507	101408	4
10508	101408	4
10509	101408	4
10510	101410	4
10511	101410	4
10512	101410	4
10513	101410	4
10514	101410	4
10515	101410	4
10516	101410	4
10517	101410	4
10518	101410	4
10519	101410	4
10520	101410	4
10521	101410	4
10522	101410	4
10523	101410	4
10524	101410	4
10525	101410	4
10526	101410	4
10527	101410	4
10528	101410	4
10529	101410	4
10530	101410	4
10531	101410	4
10532	101410	4
10533	101410	4
10534	101410	4
10535	101410	4
10536	101410	4
10537	101410	4
10538	101410	4
10539	101410	4
10540	101410	4
10541	101410	4
10542	101410	4
10543	101410	4
10544	101410	4
10545	101410	4
10546	101410	4
10547	101410	4
10548	101410	4
10549	101410	4
10550	101410	4
10551	101410	4
10552	101410	4
10553	101410	4
10554	101410	4
10555	101410	4
10556	101410	4
10557	101410	4
10558	101410	4
10559	101410	4
10560	101410	4
10561	101410	4
10562	101410	4
10563	101410	4
10564	101410	4
10565	101410	4
10566	101410	4
10567	101410	4
10568	101410	4
10569	101410	4
10570	101410	4
10571	101410	4
10572	101410	4
10573	101410	4
10574	101410	4
10575	101410	4
10576	101410	4
10577	101410	4
10578	101410	4
10579	101410	4
10580	101410	4
10581	101410	4
10582	101410	4
10583	101410	4
10584	101410	4
10585	101410	4
10586	101410	4
10587	101410	4
10588	101410	4
10589	101410	4
10590	101410	4
10591	101410	4
10592	101410	4
10593	101410	4
10594	101410	4
10595	101410	4
10596	101410	4
10597	101410	4
10598	101410	4
10599	101410	4
10600	101410	4
10601	101410	4
10602	101410	4
10603	101410	4
10604	101410	4
10605	101410	4
10606	101410	4
10607	101410	4
10608	101410	4
10609	101410	4
10610	101410	4
10611	101410	4
10612	101410	4
10613	101410	4
10614	101410	4
10615	101410	4
10616	101410	4
10617	101410	4
10618	101410	4
10619	101410	4
10620	101410	4
10621	101410	4
10622	101410	4
10623	101413	4
10624	101413	4
10625	101413	4
10626	101413	4
10627	101413	4
10628	101413	4
10629	101413	4
10630	101413	4
10631	101413	4
10632	101413	4
10633	101413	4
10634	101413	4
10635	101413	4
10636	101413	4
10637	101413	4
10638	101413	4
10639	101413	4
10640	101413	4
10641	101413	4
10642	101413	4
10643	101413	4
10644	101413	4
10645	101413	4
10646	101413	4
10647	101413	4
10648	101413	4
10649	101413	4
10650	101413	4
10651	101413	4
10652	101413	4
10653	101413	4
10654	101413	4
10655	101413	4
10656	101413	4
10657	101413	4
10658	101413	4
10659	101413	4
10660	101413	4
10661	101413	4
10662	101413	4
10663	101413	4
10664	101413	4
10665	101413	4
10666	101413	4
10667	101413	4
10668	101413	4
10669	101413	4
10670	101413	4
10671	101413	4
10672	101413	4
10673	101413	4
10674	101413	4
10675	101413	4
10676	101413	4
10677	101413	4
10678	101413	4
10679	101413	4
10680	101413	4
10681	101413	4
10682	101413	4
10683	101413	4
10684	101413	4
10685	101413	4
10686	101413	4
10687	101413	4
10688	101413	4
10689	101413	4
10690	101413	4
10691	101413	4
10692	101413	4
10693	101413	4
10694	101413	4
10695	101413	4
10696	101413	4
10697	101413	4
10698	101413	4
10699	101413	4
10700	101413	4
10701	101413	4
10702	101413	4
10703	101413	4
10704	101413	4
10705	101413	4
10706	101413	4
10707	101413	4
10708	101413	4
10709	101413	4
10710	101413	4
10711	101413	4
10712	101413	4
10713	101413	4
10714	101413	4
10715	101413	4
10716	101413	4
10717	101413	4
10718	101413	4
10719	101413	4
10720	101413	4
10721	101413	4
10722	101413	4
10723	101413	4
10724	101413	4
10725	101413	4
10726	101413	4
10727	101413	4
10728	101413	4
10729	101413	4
10730	101413	4
10731	101413	4
10732	101413	4
10733	101413	4
10734	101413	4
10735	101413	4
10736	226359	4
10737	226359	4
10738	226359	4
10739	226359	4
10740	226359	4
10741	226359	4
10742	226359	4
10743	226359	4
10744	226359	4
10745	226359	4
10746	226359	4
10747	226359	4
10748	226359	4
10749	226359	4
10750	226359	4
10751	226359	4
10752	226359	4
10753	226359	4
10754	226359	4
10755	226359	4
10756	226359	4
10757	226359	4
10758	226359	4
10759	226359	4
10760	226359	4
10761	226359	4
10762	226359	4
10763	226359	4
10764	226359	4
10765	226359	4
10766	226359	4
10767	226359	4
10768	226359	4
10769	226359	4
10770	226359	4
10771	226359	4
10772	226359	4
10773	226359	4
10774	226359	4
10775	226359	4
10776	226359	4
10777	226359	4
10778	226359	4
10779	226359	4
10780	226359	4
10781	226359	4
10782	226359	4
10783	226359	4
10784	226359	4
10785	226359	4
10786	226359	4
10787	226359	4
10788	226359	4
10789	226359	4
10790	226359	4
10791	226359	4
10792	226359	4
10793	226359	4
10794	226359	4
10795	226359	4
10796	226359	4
10797	226359	4
10798	226359	4
10799	226359	4
10800	226359	4
10801	226359	4
10802	226359	4
10803	226359	4
10804	226359	4
10805	226359	4
10806	226359	4
10807	226359	4
10808	226359	4
10809	226359	4
10810	226359	4
10811	226359	4
10812	226359	4
10813	226359	4
10814	226359	4
10815	226359	4
10816	226359	4
10817	226359	4
10818	226359	4
10819	226359	4
10820	226359	4
10821	226359	4
10822	226359	4
10823	226359	4
10824	226359	4
10825	226359	4
10826	226359	4
10827	226359	4
10828	226359	4
10829	226359	4
10830	226359	4
10831	226359	4
10832	226359	4
10833	226359	4
10834	226359	4
10835	226359	4
10836	226359	4
10837	226359	4
10838	226359	4
10839	226359	4
10840	226359	4
10841	226359	4
10842	226359	4
10843	226359	4
10844	226359	4
10845	226359	4
10846	226359	4
10847	226359	4
10848	226359	4
10849	226364	4
10850	226364	4
10851	226364	4
10852	226364	4
10853	226364	4
10854	226364	4
10855	226364	4
10856	226364	4
10857	226364	4
10858	226364	4
10859	226364	4
10860	226364	4
10861	226364	4
10862	226364	4
10863	226364	4
10864	226364	4
10865	226364	4
10866	226364	4
10867	226364	4
10868	226364	4
10869	226364	4
10870	226364	4
10871	226364	4
10872	226364	4
10873	226364	4
10874	226364	4
10875	226364	4
10876	226364	4
10877	226364	4
10878	226364	4
10879	226364	4
10880	226364	4
10881	226364	4
10882	226364	4
10883	226364	4
10884	226364	4
10885	226364	4
10886	226364	4
10887	226364	4
10888	226364	4
10889	226364	4
10890	226364	4
10891	226364	4
10892	226364	4
10893	226364	4
10894	226364	4
10895	226364	4
10896	226364	4
10897	226364	4
10898	226364	4
10899	226364	4
10900	226364	4
10901	226364	4
10902	226364	4
10903	226364	4
10904	226364	4
10905	226364	4
10906	226364	4
10907	226364	4
10908	226364	4
10909	226364	4
10910	226364	4
10911	226364	4
10912	226364	4
10913	226364	4
10914	226364	4
10915	226364	4
10916	226364	4
10917	226364	4
10918	226364	4
10919	226364	4
10920	226364	4
10921	226364	4
10922	226364	4
10923	226364	4
10924	226364	4
10925	226364	4
10926	226364	4
10927	226364	4
10928	226364	4
10929	226364	4
10930	226364	4
10931	226364	4
10932	226364	4
10933	226364	4
10934	226364	4
10935	226364	4
10936	226364	4
10937	226364	4
10938	226364	4
10939	226364	4
10940	226364	4
10941	226364	4
10942	226364	4
10943	226364	4
10944	226364	4
10945	226364	4
10946	226364	4
10947	226364	4
10948	226364	4
10949	226364	4
10950	226364	4
10951	226364	4
10952	226364	4
10953	226364	4
10954	226364	4
10955	226364	4
10956	226364	4
10957	226364	4
10958	226364	4
10959	226364	4
10960	226364	4
10961	226364	4
10962	226376	4
10963	226376	4
10964	226376	4
10965	226376	4
10966	226376	4
10967	226376	4
10968	226376	4
10969	226376	4
10970	226376	4
10971	226376	4
10972	226376	4
10973	226376	4
10974	226376	4
10975	226376	4
10976	226376	4
10977	226376	4
10978	226376	4
10979	226376	4
10980	226376	4
10981	226376	4
10982	226376	4
10983	226376	4
10984	226376	4
10985	226376	4
10986	226376	4
10987	226376	4
10988	226376	4
10989	226376	4
10990	226376	4
10991	226376	4
10992	226376	4
10993	226376	4
10994	226376	4
10995	226376	4
10996	226376	4
10997	226376	4
10998	226376	4
10999	226376	4
11000	226376	4
11001	226376	4
11002	226376	4
11003	226376	4
11004	226376	4
11005	226376	4
11006	226376	4
11007	226376	4
11008	226376	4
11009	226376	4
11010	226376	4
11011	226376	4
11012	226376	4
11013	226376	4
11014	226376	4
11015	226376	4
11016	226376	4
11017	226376	4
11018	226376	4
11019	226376	4
11020	226376	4
11021	226376	4
11022	226376	4
11023	226376	4
11024	226376	4
11025	226376	4
11026	226376	4
11027	226376	4
11028	226376	4
11029	226376	4
11030	226376	4
11031	226376	4
11032	226376	4
11033	226376	4
11034	226376	4
11035	226376	4
11036	226376	4
11037	226376	4
11038	226376	4
11039	226376	4
11040	226376	4
11041	226376	4
11042	226376	4
11043	226376	4
11044	226376	4
11045	226376	4
11046	226376	4
11047	226376	4
11048	226376	4
11049	226376	4
11050	226376	4
11051	226376	4
11052	226376	4
11053	226376	4
11054	226376	4
11055	226376	4
11056	226376	4
11057	226376	4
11058	226376	4
11059	226376	4
11060	226376	4
11061	226376	4
11062	226376	4
11063	226376	4
11064	226376	4
11065	226376	4
11066	226376	4
11067	226376	4
11068	226376	4
11069	226376	4
11070	226376	4
11071	226376	4
11072	226376	4
11073	226376	4
11074	226376	4
11075	230479	4
11076	230479	4
11077	230479	4
11078	230479	4
11079	230479	4
11080	230479	4
11081	230479	4
11082	230479	4
11083	230479	4
11084	230479	4
11085	230479	4
11086	230479	4
11087	230479	4
11088	230479	4
11089	230479	4
11090	230479	4
11091	230479	4
11092	230479	4
11093	230479	4
11094	230479	4
11095	230479	4
11096	230479	4
11097	230479	4
11098	230479	4
11099	230479	4
11100	230479	4
11101	230479	4
11102	230479	4
11103	230479	4
11104	230479	4
11105	230479	4
11106	230479	4
11107	230479	4
11108	230479	4
11109	230479	4
11110	230479	4
11111	230479	4
11112	230479	4
11113	230479	4
11114	230479	4
11115	230479	4
11116	230479	4
11117	230479	4
11118	230479	4
11119	230479	4
11120	230479	4
11121	230479	4
11122	230479	4
11123	230479	4
11124	230479	4
11125	230479	4
11126	230479	4
11127	230479	4
11128	230479	4
11129	230479	4
11130	230479	4
11131	230479	4
11132	230479	4
11133	230479	4
11134	230479	4
11135	230479	4
11136	230479	4
11137	230479	4
11138	230479	4
11139	230479	4
